menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
12713,复制于谦老师的白斩鸡，简单又美味，年夜,3.792, 0 收藏 , 10860 浏览,拌,咸鲜味,15分钟,新手尝试,"['泰森谷饲鸡大腿 1个', '小葱 1颗', '姜 2片', '八角 2个']","['酱油 2大勺', '陈醋 1中勺', '香油 2中勺', '葱碎 少许', '姜末 少许', '蒜末 少许', '白糖 2克', '味精 1克']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 建议多吃']",6.44克,4.9克,130.2大卡
10556,油炸沙丁鱼,3.848, 12 收藏 , 7716 浏览,炸,咸鲜味,15分钟,初级入门,['沙丁鱼 1盘'],"['中筋面粉 30克', '黑胡椒粉 3克', '盐 3克', '植物油 适量']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.83克,2.7克,125.8大卡
7262,面疙瘩,4.167, 427 收藏 , 102438 浏览,炒,家常味,5分钟,新手尝试,"['西红柿 2个', '面粉 150克', '葱 适量', '蒜 适量', '鸡蛋 1个']","['酱油 10克', '盐 3克', '蚝油 7克']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",14.49克,1.4克,110.2大卡
12563,火锅鸡的家常做法，香辣过瘾简单易做，配,3.011, 504 收藏 , 8767 浏览,烧,香辣味,15分钟,未知,"['鸡腿 2个', '呷哺呷哺台式麻辣火锅底料 半包']","['青椒 1个', '胡萝卜 1根', '蒜瓣 少许', '姜片 1片', '洋葱 少许', '郫县豆瓣酱 半勺', '朗姆酒 5克']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.64克,3克,76.6大卡
9782,麻辣羊蝎子,3.939, 472 收藏 , 9472 浏览,炖,麻辣味,60分钟,新手尝试,"['羊脊骨 800克', '火锅底料 50克', '生姜 4片', '葱白 2段', '干辣椒 10克', '小茴香 5克', '花椒 5克', '生抽酱油 5克', '白酒 10克', '料酒 3克']","['白胡椒粉 0.5克', '白糖 1克', '香菜 1棵', '食盐 适量', '食用油 适量', '热水 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",6.23克,13.2克,209.5大卡
11967,炸香椿鱼,4.34, 395 收藏 , 7467 浏览,炸,家常味,15分钟,新手尝试,['香椿 1小把'],"['面粉 120克', '清水 180克', '鸡蛋 2个', '盐 适量', '油 适量']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 控制少吃', '儿童 控制少吃']",14.63克,3.9克,145.1大卡
4260,宫保鸡丁,4.141, 537 收藏 , 110642 浏览,炒,咸鲜味,15分钟,初级入门,['鸡腿 2个'],"['干辣椒 10克', '干花椒粒 1克', '老姜 8克', '大蒜 3瓣', '葱白 1根', '白糖 8克', '香醋 16克', '料酒 15克', '淀粉 10克', '盐 适量', '熟花生米 30克', '酱油 6克']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",6.09克,5.3克,115.8大卡
2593,南瓜刺猬豆沙包,3.204, 19 收藏 , 14207 浏览,蒸,甜味,30分钟,初中水平,"['面粉 300克', '南瓜泥 100克', '酵母 4克']","['豆沙 适量', '黑芝麻 适量']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",37.94克,1.9克,271.4大卡
4065,莲藕排骨汤,3.36, 201 收藏 , 26890 浏览,煮,咸鲜味,30分钟,初中水平,"['排骨 400克', '莲藕 300克']","['红枣 3个', '枸杞 2克', '姜片 6克', '盐 2克']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.5克,7.3克,108.5大卡
4401,西兰花炒鸡,3.144, 17 收藏 , 3014 浏览,炒,咸鲜味,15分钟,初中水平,"['鸡肉 600克', '西蓝花 200克', '青红辣椒 5个']","['植物油 适量', '盐 适量', '姜 5克', '八角 1个', '花椒粒 10个', '老抽 5克']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",2.03克,2.1克,96.5大卡
5173,玉米饼,4.423, 41 收藏 , 19532 浏览,煎,家常味,15分钟,新手尝试,"['面粉 60克', '玉米面(黄) 50克']","['牛奶 20克', '水 15毫升', '玉米粒 20克', '白砂糖 5克', '食用油 5毫升']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",36.82克,4.6克,274.3大卡
7554,秘制卤叉烧,3.876, 137 收藏 , 9748 浏览,煮,酱香味,60分钟,中级掌勺,['夹心肉 600克'],"['白酒 1汤勺', '红曲粉 1勺', '绵白糖 1勺', '老冰糖 适量', '盐 适量', '老抽 适量', '生抽 适量', '食用油 适量', '叉烧酱 2汤勺']","['高血脂人群 尽量不吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.9克,34克,386.4大卡
5690,蚝油生菜,3.08, 220 收藏 , 18999 浏览,炒,家常味,5分钟,新手尝试,"['生菜 400克', '蒜 适量', '小米辣 适量']","['蚝油 5克', '生抽 10克', '水淀粉 20克']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",0.98克,0.4克,10.9大卡
7183,糖醋牛肉丸子,3.049, 245 收藏 , 17931 浏览,炸,酸甜味,30分钟,未知,"['牛肉馅 350克', '甘汁园白糖 3大勺', '红薯淀粉 110克']","['生抽 2勺', '胡椒粉 1小勺', '料酒 2勺', '盐 适量', '葱姜 适量', '鸡蛋 1个', '米醋 2勺', '番茄酱 4勺', '玉米淀粉 1勺']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",19.74克,2.9克,185.8大卡
6275,锅贴,4.681, 689 收藏 , 16702 浏览,煎,咸鲜味,30分钟,初级入门,"['肉 300克', '韭菜 80克', '饺子皮 适量']","['盐 4克', '蒜末 5克', '蚝油 5克', '鸡精 4克', '植物油 8毫升', '香油 8毫升', '白胡椒粉 5克', '味精 4克', '芝麻 适量', '葱花 适量']","['减肥人群 尽量不吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",3.36克,29.8克,326.2大卡
10480,溜肉段,4.939, 399 收藏 , 5228 浏览,炸,家常味,5分钟,新手尝试,"['猪里脊 300克', '青红椒 1个', '鸡蛋 1个', '淀粉 适量']","['盐 3克', '胡椒粉 1克', '料酒 15毫升', ' 蚝油 5克', '葱姜 适量', '陈醋 5毫升', '生抽 10毫升', '金龙鱼浓香笨榨熟豆油 适量', '白糖 2克']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.1克,7.3克,135.5大卡
8180,茄子焖土豆,3.945, 51 收藏 , 6832 浏览,焖,家常味,30分钟,新手尝试,"['茄子 1个', '土豆 2个']","['豆瓣酱 1大勺', '葱花蒜片 适量', '盐 适量', '食用油 适量', '白糖 半勺', '鸡精 1小勺']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",8.4克,1.9克,69.9大卡
3902,土豆炖牛肉,4.903, 172 收藏 , 11140 浏览,炖,家常味,30分钟,新手尝试,"['牛肉 800克', '土豆 3个', '西红柿 1个']","['油 适量', '白糖 10克', '葱姜 适量', '老抽 1勺', '料酒 1勺', '香叶 2片', '八角 2个', '桂皮 1块', '草果 1个']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.13克,3.5克,110.2大卡
12130,西兰花溜鸡肉条,3.552, 40 收藏 , 2910 浏览,熘,家常味,10分钟,未知,"['西兰花 250克', '淀粉 5克', '鸡胸肉 120克', '大蒜 4瓣', '蚝油 10克', '花生油 20克', '鸡精 1克', '胡椒粉 1克', '料酒 3克', '生抽 2克']",['盐 适量'],"['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.22克,5.6克,96.2大卡
8326,炒豆芽,4.734, 102 收藏 , 19544 浏览,炒,家常味,15分钟,初级入门,"['豆芽 200克', '粉条 100克']","['食用油 8毫升', '蒜片 5克', '生抽 5克', '鸡精 3克', '盐 3克', '葱花 适量', '辣椒 少许']","['高血压人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 控制少吃']",19.11克,2.5克,133.8大卡
4538,小炒鸡蛋干,4.763, 26 收藏 , 5949 浏览,炒,家常味,10分钟,中级掌勺,"['鸡蛋干 300克', '洋葱 0.5个', '青椒 1个']","['玉米油 10克', '生抽 2勺', '细砂糖 0.5勺', '盐 0.5勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.85克,7.6克,124.9大卡
8608,酱猪蹄,4.732, 23 收藏 , 13777 浏览,酱,酱香味,60分钟,初中水平,"['姜片 5克', '葱段 5克', '猪蹄 500克']","['水 500毫升', '食用油 5毫升', '八角 1个', '桂皮 1块', '冰糖 20克', '料酒 20克']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.07克,11.1克,153.3大卡
4163,蒜蓉粉丝娃娃菜,3.167, 157 收藏 , 14290 浏览,蒸,家常味,10分钟,新手尝试,"['娃娃菜 1棵', '粉丝 50克', '大蒜 1头']","['油 适量', '盐 1勺', '白糖 1勺', '生抽 2勺', '蚝油 1勺', '香葱 适量', '小米辣 适量']","['高血压人群 控制少吃', '高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 控制少吃']",21克,2.5克,143.8大卡
2221,芝士烤鸡翅,3.712, 172 收藏 , 14145 浏览,烤,香辣味,30分钟,新手尝试,['鸡翅 9个'],"['生抽 15克', '蜂蜜 10克', '马苏里拉芝士 适量', '大蒜 适量', '生姜 适量', '辣椒粉 1勺', '韩式辣酱 40克']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",4.83克,11.3克,197.5大卡
11283,蒜蓉剁椒烤扇贝,4.975, 17 收藏 , 6019 浏览,烤,家常味,10分钟,未知,"['扇贝 9个', '鱼露 1勺', '粉丝 1把', '蒜 1头', '剁椒酱 30克', '花生油 30克']",['小葱花 适量'],"['高血压人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 控制少吃', '减肥人群 尽量不吃', '儿童 控制少吃']",37.03克,9.2克,300.5大卡
943,凉面,3.723, 1464 收藏 , 17825 浏览,拌,麻辣味,15分钟,初级入门,['云吞面 500克'],"['胡萝卜 40克', '黄瓜 40克', '盐 10克', '姜 10克', '蒜 10克', '冷开水 1小碗', '生抽 25克', '醋 25克', '白糖 5克', '味精 5克', '花椒油 10克', '红油辣椒 30克', '色拉油 1小勺', '香菜 30克', '花生碎 10克', '黑芝麻 5克']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",29.54克,0.4克,193.3大卡
2477,咖喱牛肉,3.159, 18 收藏 , 13203 浏览,炒,咖喱味,10分钟,初级入门,"['辣椒 20克', '蒜末 5克', '牛肉 200克']","['蚝油 5克', '生抽 5克', '食用油 10毫升', '咖喱 20克']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.1克,3.8克,116.7大卡
2369,蓑衣黄瓜,3.345, 378 收藏 , 102527 浏览,拌,酸辣味,10分钟,初级入门,['黄瓜 1根'],"['油 适量', '盐 1克', '大蒜 2瓣', '干辣椒 2个', '香葱 1根', '味极鲜酱油 15克', '陈醋 3克', '糖 2克']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.15克,2.4克,43大卡
6204,冒菜米粉,3.684, 354 收藏 , 4171 浏览,煮,香辣味,30分钟,初中水平,"['米粉 500克', '各种丸子 500克', '豆皮 1个', '藕 300克']","['冒菜底料 一包', '大葱 一根', '香葱 2根', '姜 10克', '香菜 50克', '白芝麻 20克']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",34.16克,1.7克,214.9大卡
13271,娃娃菜粉条爆海虾,4.094, 419 收藏 , 3022 浏览,爆,咸鲜味,5分钟,未知,"['娃娃菜 2颗', '料酒 1勺', '白糖 1勺', '花生油 30克', '海虾 8只', '红薯粉条 1把', '小米辣 5个', '香菜 1根', '小葱 2根', '姜 3片', '生抽 1勺', '老抽 半勺']",['盐 适量'],"['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",19.88克,4.5克,170.3大卡
9112,过年杀猪菜,4.412, 19 收藏 , 4616 浏览,炖,家常味,5分钟,新手尝试,"['东北酸菜 800克', '五花肉 200克', '猪大骨 500克', ' 猪血肠 500克']","['盐 适量', '胡椒粉 适量', '金龙鱼浓香笨榨熟豆油  适量', '葱姜 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",4.41克,17.9克,226.9大卡
14763,懒人版鸡翅香菇焖饭,3.046, 16 收藏 , 3061 浏览,焖,家常味,30分钟,未知,"['鸡翅 1个', '生抽 2勺', '蚝油 1勺', '老抽 半勺', '花生油 2勺', '小米辣 4个', '料酒 1勺', '大米 200克', '鸡精 1克', '胡萝卜 半根', '洋葱 半个', '香菇 6朵', '香菜 1根']",['盐 适量'],"['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",22.26克,3.2克,171.5大卡
13364,香干蒜薹炒肉丝,3.636, 19 收藏 , 6321 浏览,炒,家常味,15分钟,初中水平,"['香干 2块', '猪肉 100克', '蒜薹 100克', '辣椒 2个']","['植物油 适量', '盐 适量', '生抽 5克', '姜 5克']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.81克,18.2克,221.9大卡
4029,芸豆海虾打卤面,3.24, 12 收藏 , 3858 浏览,煮,咸鲜味,15分钟,未知,"['芸豆 1把', '生抽 10克', '花生油 15克', '淀粉 10克', '芝麻油 5克', '新鲜碱面 300克', '猪肉 150克', '海虾 3只', '葱 适量', '姜 2片', '胡萝卜 80克', '花椒粉 1克', '鸡精 1克', '香菜 1颗']",['盐 适量'],"['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",25.27克,11.2克,275.3大卡
12740,家常版澳门脆皮烧肉,4.752, 385 收藏 , 3818 浏览,烤,其它口味,一天,高级厨师,['五花肉 500克'],"['胡椒粉 1克', '五香粉 1克', '白糖 5克', '沙姜粉 2.5克', '甘草粉 1克', '鸡粉 5克', '盐 20克', '味精 0.5克', '食粉 少许', '红醋 少许']","['高血压人群 控制少吃', '高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.12克,32.7克,330.4大卡
5180,蜂蜜鸡翅,4.532, 22 收藏 , 6245 浏览,煮,家常味,10分钟,新手尝试,"['鸡翅 7个', '蒜末 20克', '蜂蜜 2勺']","['料酒 1勺', '生抽 1勺']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",7克,10.2克,199.5大卡
6802,口水鸡,4.234, 17297 收藏 , 170717 浏览,煮,香辣味,5分钟,初级入门,"['大鸡腿 一个', '黄瓜 一根']","['辣椒 一把', '花椒 一把', '白芝麻 少许', '葱姜蒜 适量', '菜籽油 一勺', '料酒 一勺', '生抽 一勺', '白醋 一勺', '盐 一茶匙', '味精 少许']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.26克,1.9克,45.8大卡
1319,西葫芦炒鸡蛋,4.33, 82 收藏 , 13642 浏览,炒,咸鲜味,10分钟,新手尝试,"['西葫芦 150克', '胡萝卜 15克', '鸡蛋 2个', '黑木耳 10克']","['葱花 5克', '蒜片 2克', '盐 2克', '糖 2克', '生抽 4克', '耗油 4克', '水淀粉 5克']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.17克,2.9克,55.9大卡
6059,红烧带鱼,3.545, 0 收藏 , 7546 浏览,烧,家常味,15分钟,未知,"['带鱼 400克', '辣椒 4个']","['生姜 10克', '大蒜 4瓣']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.94克,4.5克,121.2大卡
4448,关东煮,4.828, 25 收藏 , 12441 浏览,煮,家常味,30分钟,新手尝试,"['鱼丸串等 十串', '包菜 1个', '山药 10克', '猪肉糜 10克']","['食盐 10克', '鸡粉 5克', '味噌 5克', '七味粉 10克', '生抽 5克', '柴鱼花 5克', '昆布 150克']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",2.8克,0.9克,28.4大卡
14345,炒凉粉,3.905, 15 收藏 , 10975 浏览,炒,咸鲜味,10分钟,新手尝试,['红薯凉粉 300克'],"['葱花 5克', '姜丝 5克', '小米辣 5克', '香辣酱 10克', '生抽 3克', '盐 1克']","['高血糖人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",6.23克,0.3克,38大卡
1680,红烧排骨,4.962, 197 收藏 , 38509 浏览,烧,酱香味,10分钟,初级入门,['猪肋排 500克'],"['食用油 10毫升', '冰糖 15克', '八角 适量', '香叶 适量', '姜 适量', '生抽 5克', '老抽 3克', '盐 3克', '葱 适量', '水 150毫升']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",0.35克,16.6克,200.2大卡
